Code,IndexSector
80840,TOPIX Small 2
80860,TOPIX Mid400
80880,TOPIX Mid400
80910,TOPIX Small 2
80930,TOPIX Small 2
80950,TOPIX Small 2
80960,TOPIX Small 2
80970,TOPIX Small 1
80980,TOPIX Small 1
81010,TOPIX Small 2
81030,TOPIX Small 2
81110,TOPIX Mid400
81130,TOPIX Large70
81140,TOPIX Small 1
81250,TOPIX Small 2
81290,TOPIX Mid400
81300,TOPIX Small 1
81320,TOPIX Small 2
81330,TOPIX Small 1
81360,TOPIX Mid400
81370,TOPIX Small 2
81400,TOPIX Small 2
81410,TOPIX Small 2
81420,TOPIX Small 2
81500,TOPIX Small 2
81510,TOPIX Small 2
81530,TOPIX Small 1
81540,TOPIX Small 1
81550,TOPIX Small 1
81570,TOPIX Small 2
81580,TOPIX Small 2
81590,TOPIX Small 2
81600,TOPIX Small 1
81630,TOPIX Small 2
81650,TOPIX Small 2
81670,TOPIX Small 1
81680,TOPIX Small 2
81730,TOPIX Small 1
81740,TOPIX Mid400
81790,TOPIX Small 1
81820,TOPIX Small 2
81850,TOPIX Small 2
81940,TOPIX Small 1
82000,TOPIX Small 1
82030,TOPIX Small 2
82140,TOPIX Small 1
82170,TOPIX Small 2
82180,TOPIX Small 1
82190,TOPIX Small 1
82270,TOPIX Mid400
82330,TOPIX Mid400
82370,TOPIX Small 2
82420,TOPIX Small 1
82520,TOPIX Mid400
82530,TOPIX Mid400
82550,TOPIX Small 2
82670,TOPIX Large70
82730,TOPIX Mid400
82750,TOPIX Small 2
82760,TOPIX Small 1
82780,TOPIX Small 1
82790,TOPIX Mid400
82810,TOPIX Small 1
82820,TOPIX Mid400
82830,TOPIX Mid400
82850,TOPIX Small 2
82910,TOPIX Small 2
83040,TOPIX Mid400
83060,TOPIX Core30
83080,TOPIX Large70
83090,TOPIX Large70
83160,TOPIX Core30
83310,TOPIX Mid400
83340,TOPIX Mid400
83360,TOPIX Small 1
83370,TOPIX Small 2
83380,TOPIX Small 2
83410,TOPIX Small 1
83430,TOPIX Small 2
83440,TOPIX Small 2
83450,TOPIX Small 2
83460,TOPIX Small 2
83540,TOPIX Mid400
83580,TOPIX Small 1
83590,TOPIX Mid400
83600,TOPIX Small 2
83610,TOPIX Small 1
83620,TOPIX Small 2
83640,TOPIX Small 2
83660,TOPIX Small 1
83670,TOPIX Small 1
83680,TOPIX Small 1
83690,TOPIX Mid400
83700,TOPIX Small 1
83770,TOPIX Mid400
83810,TOPIX Small 1
83860,TOPIX Small 2
83870,TOPIX Small 2
83880,TOPIX Small 1
83920,TOPIX Small 2
83930,TOPIX Small 2
83950,TOPIX Small 2
83990,TOPIX Small 2
84100,TOPIX Mid400
84110,TOPIX Core30
84180,TOPIX Mid400
84240,TOPIX Small 1
84250,TOPIX Small 1
84390,TOPIX Mid400
84730,TOPIX Mid400
85110,TOPIX Small 1
85150,TOPIX Small 1
85220,TOPIX Small 1
85240,TOPIX Small 1
85410,TOPIX Small 2
85440,TOPIX Small 1
85500,TOPIX Small 2
85510,TOPIX Small 2
85580,TOPIX Small 2
85660,TOPIX Small 1
85700,TOPIX Mid400
85840,TOPIX Small 1
85850,TOPIX Small 1
85910,TOPIX Large70
85930,TOPIX Mid400
85950,TOPIX Mid400
86000,TOPIX Small 2
86010,TOPIX Mid400
86040,TOPIX Large70
86090,TOPIX Small 1
86130,TOPIX Small 2
86140,TOPIX Small 2
86160,TOPIX Small 1
86220,TOPIX Small 2
86240,TOPIX Small 2
86280,TOPIX Small 1
86300,TOPIX Large70
86970,TOPIX Large70
86980,TOPIX Small 1
87060,TOPIX Small 2
87070,TOPIX Small 2
87080,TOPIX Small 2
87130,TOPIX Small 2
87140,TOPIX Small 1
87150,TOPIX Small 1
87250,TOPIX Large70
87320,TOPIX Small 2
87390,TOPIX Small 2
87500,TOPIX Large70
87660,TOPIX Core30
87690,TOPIX Small 2
87710,TOPIX Small 1
87930,TOPIX Small 2
87950,TOPIX Mid400
87980,TOPIX Small 2
88010,TOPIX Large70
88020,TOPIX Large70
88030,TOPIX Small 1
88040,TOPIX Mid400
88180,TOPIX Small 1
88300,TOPIX Large70
88420,TOPIX Small 2
88480,TOPIX Small 1
88500,TOPIX Small 1
88600,TOPIX Small 2
88640,TOPIX Small 2
88690,TOPIX Small 2
88710,TOPIX Small 2
88760,TOPIX Mid400
88770,TOPIX Small 2
88810,TOPIX Small 2
88920,TOPIX Small 1
88970,TOPIX Small 2
89040,TOPIX Small 2
89050,TOPIX Mid400
89170,TOPIX Small 2
89190,TOPIX Small 1
89230,TOPIX Small 1
89340,TOPIX Small 1
89350,TOPIX Small 2
89400,TOPIX Small 2
89450,TOPIX Small 2
89990,TOPIX Small 2
90010,TOPIX Mid400
90030,TOPIX Mid400
90050,TOPIX Mid400
90060,TOPIX Mid400
90070,TOPIX Mid400
90080,TOPIX Mid400
90090,TOPIX Mid400
90100,TOPIX Small 1
90200,TOPIX Large70
90210,TOPIX Large70
90220,TOPIX Large70
90240,TOPIX Mid400
90250,TOPIX Small 2
90310,TOPIX Mid400
90370,TOPIX Small 2
90390,TOPIX Small 1
90410,TOPIX Mid400
90420,TOPIX Mid400
90440,TOPIX Mid400
90450,TOPIX Mid400
90460,TOPIX Small 2
90480,TOPIX Mid400
90520,TOPIX Small 2
90550,TOPIX Small 2
90580,TOPIX Small 1
90640,TOPIX Mid400
90650,TOPIX Mid400
90660,TOPIX Small 2
90680,TOPIX Small 2
90690,TOPIX Small 1
90700,TOPIX Small 2
90720,TOPIX Mid400
90750,TOPIX Small 1
90760,TOPIX Mid400
90810,TOPIX Small 2
90860,TOPIX Mid400
90900,TOPIX Small 1
90990,TOPIX Small 2
91010,TOPIX Large70
91040,TOPIX Mid400
91070,TOPIX Mid400
91100,TOPIX Small 1
91190,TOPIX Small 1
91420,TOPIX Mid400
91430,TOPIX Mid400
91470,TOPIX Mid400
92010,TOPIX Mid400
92020,TOPIX Large70
92160,TOPIX Small 2
92470,TOPIX Small 1
92480,TOPIX Small 2
92600,TOPIX Small 2
92620,TOPIX Small 2
92670,TOPIX Small 1
92730,TOPIX Small 2
92740,TOPIX Small 2
92780,TOPIX Small 2
92790,TOPIX Small 2
93010,TOPIX Mid400
93020,TOPIX Small 1
93030,TOPIX Small 1
93040,TOPIX Small 2
93050,TOPIX Small 2
93100,TOPIX Small 2
93190,TOPIX Small 2
93240,TOPIX Small 2
93250,TOPIX Small 2
93510,TOPIX Small 2
93640,TOPIX Mid400
93810,TOPIX Small 2
93840,TOPIX Small 2
93850,TOPIX Small 2
93860,TOPIX Small 2
94010,TOPIX Mid400
94040,TOPIX Mid400
94050,TOPIX Small 2
94090,TOPIX Small 1
94120,TOPIX Small 1
94130,TOPIX Small 2
94160,TOPIX Small 1
94180,TOPIX Small 1
94190,TOPIX Small 2
94220,TOPIX Small 2
94240,TOPIX Small 1
94320,TOPIX Core30
94330,TOPIX Core30
94340,TOPIX Core30
94350,TOPIX Mid400
94380,TOPIX Small 2
94490,TOPIX Mid400
94500,TOPIX Small 2
94680,TOPIX Mid400
94700,TOPIX Small 1
94740,TOPIX Small 2
95010,TOPIX Mid400
95020,TOPIX Mid400
95030,TOPIX Mid400
95040,TOPIX Mid400
95050,TOPIX Mid400
95060,TOPIX Mid400
95070,TOPIX Mid400
95080,TOPIX Mid400
95090,TOPIX Mid400
95110,TOPIX Small 1
95130,TOPIX Mid400
95140,TOPIX Small 2
95170,TOPIX Small 1
95190,TOPIX Small 1
95310,TOPIX Mid400
95320,TOPIX Mid400
95330,TOPIX Mid400
95340,TOPIX Small 2
95350,TOPIX Small 2
95360,TOPIX Small 2
95430,TOPIX Small 1
95510,TOPIX Small 1
96000,TOPIX Small 2
96010,TOPIX Mid400
96020,TOPIX Mid400
96030,TOPIX Small 1
96050,TOPIX Small 1
96120,TOPIX Small 2
96130,TOPIX Mid400
96160,TOPIX Mid400
96190,TOPIX Small 2
96210,TOPIX Small 2
96220,TOPIX Small 2
96270,TOPIX Mid400
96280,TOPIX Small 2
96290,TOPIX Small 2
96440,TOPIX Small 2
96580,TOPIX Small 2
96630,TOPIX Small 1
96720,TOPIX Small 1
96780,TOPIX Small 1
96820,TOPIX Small 1
96840,TOPIX Mid400
96920,TOPIX Small 1
96970,TOPIX Mid400
96990,TOPIX Small 1
97020,TOPIX Small 2
97060,TOPIX Mid400
97150,TOPIX Small 1
97160,TOPIX Small 1
97170,TOPIX Small 2
97190,TOPIX Mid400
97220,TOPIX Small 2
97280,TOPIX Small 1
97290,TOPIX Small 2
97350,TOPIX Large70
97390,TOPIX Small 2
97400,TOPIX Small 1
97420,TOPIX Small 2
97430,TOPIX Small 1
97440,TOPIX Mid400
97460,TOPIX Small 1
97490,TOPIX Small 1
97550,TOPIX Small 2
97570,TOPIX Small 1
97590,TOPIX Small 1
97650,TOPIX Small 2
97660,TOPIX Mid400
97690,TOPIX Small 2
97830,TOPIX Mid400
97870,TOPIX Small 1
97880,TOPIX Small 2
97900,TOPIX Small 1
97930,TOPIX Small 1
97950,TOPIX Small 2
98100,TOPIX Small 1
98240,TOPIX Small 2
98300,TOPIX Small 1
98310,TOPIX Mid400
98320,TOPIX Mid400
98370,TOPIX Small 2
98420,TOPIX Small 1
98430,TOPIX Large70
98500,TOPIX Small 2
98610,TOPIX Mid400
98690,TOPIX Small 1
98800,TOPIX Small 2
98820,TOPIX Small 1
98870,TOPIX Small 2
98890,TOPIX Small 2
98960,TOPIX Small 2
99000,TOPIX Small 1
99020,TOPIX Small 2
99280,TOPIX Small 1
99320,TOPIX Small 2
99340,TOPIX Small 1
99360,TOPIX Small 1
99450,TOPIX Small 1
99460,TOPIX Small 2
99480,TOPIX Small 1
99560,TOPIX Small 1
99600,TOPIX Small 2
99620,TOPIX Mid400
99740,TOPIX Small 1
99830,TOPIX Large70
99840,TOPIX Core30
99870,TOPIX Mid400
99890,TOPIX Mid400
99900,TOPIX Small 2
99910,TOPIX Small 2
99950,TOPIX Small 2
99970,TOPIX Small 1
13760,TOPIX Small 2
13840,TOPIX Small 2
14200,TOPIX Small 2
14460,TOPIX Small 2
15140,TOPIX Small 2
17170,TOPIX Small 2
17680,TOPIX Small 2
18110,TOPIX Small 2
18260,TOPIX Small 2
18270,TOPIX Small 2
18480,TOPIX Small 2
18660,TOPIX Small 2
18670,TOPIX Small 2
19090,TOPIX Small 2
19140,TOPIX Small 2
19210,TOPIX Small 2
19670,TOPIX Small 2
19720,TOPIX Small 2
20030,TOPIX Small 2
20090,TOPIX Small 2
21070,TOPIX Small 2
21120,TOPIX Small 2
21390,TOPIX Small 2
21690,TOPIX Small 2
21930,TOPIX Small 2
22150,TOPIX Small 2
22860,TOPIX Small 2
23760,TOPIX Small 2
24850,TOPIX Small 2
24870,TOPIX Small 2
25970,TOPIX Small 2
25990,TOPIX Small 2
26120,TOPIX Small 2
26860,TOPIX Small 2
26870,TOPIX Small 2
26890,TOPIX Small 2
26980,TOPIX Small 2
28120,TOPIX Small 2
28190,TOPIX Small 2
28830,TOPIX Small 2
29240,TOPIX Small 2
30010,TOPIX Small 2
30040,TOPIX Small 2
30230,TOPIX Small 2
30790,TOPIX Small 2
30820,TOPIX Small 2
31570,TOPIX Small 2
31590,TOPIX Small 2
31600,TOPIX Small 2
31680,TOPIX Small 2
31690,TOPIX Small 2
31720,TOPIX Small 2
31750,TOPIX Small 2
31780,TOPIX Small 2
32020,TOPIX Small 2
32040,TOPIX Small 2
32050,TOPIX Small 2
32220,TOPIX Small 1
32460,TOPIX Small 2
32540,TOPIX Small 1
32710,TOPIX Small 2
32770,TOPIX Small 2
32800,TOPIX Small 2
32940,TOPIX Small 2
33210,TOPIX Small 2
33610,TOPIX Small 2
33920,TOPIX Small 2
33960,TOPIX Small 2
34210,TOPIX Small 2
34340,TOPIX Small 2
34470,TOPIX Small 2
35120,TOPIX Small 2
35130,TOPIX Small 2
35240,TOPIX Small 2
35470,TOPIX Small 2
35510,TOPIX Small 2
35530,TOPIX Small 2
35710,TOPIX Small 2
35770,TOPIX Small 2
36070,TOPIX Small 2
36390,TOPIX Small 2
36400,TOPIX Small 2
36480,TOPIX Small 2
36670,TOPIX Small 2
36720,TOPIX Small 2
36820,TOPIX Small 2
36860,TOPIX Small 2
37700,TOPIX Small 2
37840,TOPIX Small 2
38260,TOPIX Small 2
38520,TOPIX Small 2
38780,TOPIX Small 2
38960,TOPIX Small 2
39090,TOPIX Small 2
39200,TOPIX Small 2
39650,TOPIX Small 2
39690,TOPIX Small 2
40310,TOPIX Small 2
42310,TOPIX Small 2
42380,TOPIX Small 2
43120,TOPIX Small 2
43190,TOPIX Small 2
44040,TOPIX Small 2
44060,TOPIX Small 2
44300,TOPIX Small 2
44400,TOPIX Small 2
45120,TOPIX Small 2
45310,TOPIX Small 2
45810,TOPIX Mid400
46150,TOPIX Small 2
46780,TOPIX Small 2
46790,TOPIX Small 2
47160,TOPIX Mid400
47280,TOPIX Small 2
47460,TOPIX Small 2
47620,TOPIX Small 2
48290,TOPIX Small 2
49260,TOPIX Small 2
49920,TOPIX Small 2
49940,TOPIX Small 2
50090,TOPIX Small 2
50130,TOPIX Small 2
50150,TOPIX Small 2
51870,TOPIX Small 2
52040,TOPIX Small 2
52100,TOPIX Small 2
52180,TOPIX Small 2
52730,TOPIX Small 2
53370,TOPIX Small 2
53630,TOPIX Small 2
53880,TOPIX Small 2
53910,TOPIX Small 2
54490,TOPIX Small 2
54640,TOPIX Small 2
54760,TOPIX Small 2
56030,TOPIX Small 2
56120,TOPIX Small 2
56580,TOPIX Small 2
57210,TOPIX Small 2
58070,TOPIX Small 2
58190,TOPIX Small 2
59090,TOPIX Small 2
59230,TOPIX Small 2
59360,TOPIX Small 2
59420,TOPIX Small 2
59510,TOPIX Small 2
59580,TOPIX Small 2
59860,TOPIX Small 2
59980,TOPIX Small 2
60290,TOPIX Small 2
60320,TOPIX Small 2
60370,TOPIX Small 2
60440,TOPIX Small 2
60480,TOPIX Small 2
60590,TOPIX Small 2
60830,TOPIX Small 2
61210,TOPIX Small 2
61380,TOPIX Small 2
61750,TOPIX Small 2
61860,TOPIX Small 2
62050,TOPIX Small 2
62080,TOPIX Small 2
62170,TOPIX Small 2
62360,TOPIX Small 2
62920,TOPIX Small 2
63160,TOPIX Small 2
63190,TOPIX Small 2
63250,TOPIX Small 2
63350,TOPIX Small 2
63550,TOPIX Small 2
63560,TOPIX Small 2
63620,TOPIX Small 2
63730,TOPIX Small 2
63780,TOPIX Small 2
63930,TOPIX Small 2
64890,TOPIX Small 2
65050,TOPIX Small 2
65130,TOPIX Small 2
65400,TOPIX Small 2
65460,TOPIX Small 2
65470,TOPIX Small 2
65510,TOPIX Small 2
65520,TOPIX Small 2
65550,TOPIX Small 2
66540,TOPIX Small 2
67150,TOPIX Small 2
67300,TOPIX Small 2
67480,TOPIX Small 2
67710,TOPIX Small 2
68030,TOPIX Small 2
68480,TOPIX Small 2
68550,TOPIX Small 2
68580,TOPIX Small 2
68770,TOPIX Small 2
69010,TOPIX Small 2
69150,TOPIX Small 2
69260,TOPIX Small 2
69270,TOPIX Small 2
69380,TOPIX Small 2
69730,TOPIX Small 2
70140,TOPIX Small 1
70220,TOPIX Small 2
71050,TOPIX Small 1
71220,TOPIX Small 2
71270,TOPIX Small 2
71500,TOPIX Small 2
71610,TOPIX Small 2
71830,TOPIX Small 2
71920,TOPIX Small 2
72140,TOPIX Small 2
72150,TOPIX Small 2
72840,TOPIX Small 2
72910,TOPIX Small 2
73050,TOPIX Small 2
74160,TOPIX Small 2
74170,TOPIX Small 2
74270,TOPIX Small 2
74420,TOPIX Small 2
74510,TOPIX Small 1
74630,TOPIX Small 2
74800,TOPIX Small 2
74810,TOPIX Small 2
75060,TOPIX Small 2
75120,TOPIX Small 2
75240,TOPIX Small 2
76010,TOPIX Small 2
76080,TOPIX Small 2
76150,TOPIX Small 2
76190,TOPIX Small 2
76400,TOPIX Small 2
76460,TOPIX Small 2
76730,TOPIX Small 2
77090,TOPIX Small 2
77820,TOPIX Small 2
77950,TOPIX Small 2
78220,TOPIX Small 2
78330,TOPIX Small 2
78720,TOPIX Small 2
78850,TOPIX Small 2
78970,TOPIX Small 2
78980,TOPIX Small 2
79080,TOPIX Small 2
79160,TOPIX Small 2
79370,TOPIX Small 2
79400,TOPIX Small 2
79610,TOPIX Small 2
79990,TOPIX Small 2
80130,TOPIX Small 2
80180,TOPIX Small 2
80250,TOPIX Small 2
80290,TOPIX Small 2
80380,TOPIX Small 2
80410,TOPIX Small 2
80890,TOPIX Small 2
81040,TOPIX Small 2
81070,TOPIX Small 2
81180,TOPIX Small 2
81270,TOPIX Small 2
81310,TOPIX Small 2
81660,TOPIX Small 2
81810,TOPIX Small 2
82070,TOPIX Small 2
82300,TOPIX Small 2
82440,TOPIX Small 2
82600,TOPIX Small 2
82890,TOPIX Small 2
83030,TOPIX Mid400
83490,TOPIX Small 2
83650,TOPIX Small 2
83830,TOPIX Small 2
84160,TOPIX Small 2
85180,TOPIX Small 2
85210,TOPIX Small 2
85370,TOPIX Small 2
85420,TOPIX Small 2
85620,TOPIX Small 2
85630,TOPIX Small 2
85720,TOPIX Mid400
85960,TOPIX Small 2
86170,TOPIX Small 2
87420,TOPIX Small 2
87720,TOPIX Small 2
88350,TOPIX Small 2
88410,TOPIX Small 2
89080,TOPIX Small 2
89180,TOPIX Small 2
89200,TOPIX Small 2
89280,TOPIX Small 2
89440,TOPIX Small 2
90670,TOPIX Small 2
90740,TOPIX Small 2
90780,TOPIX Small 2
91150,TOPIX Small 2
91300,TOPIX Small 2
92320,TOPIX Small 2
92650,TOPIX Small 2
92750,TOPIX Small 2
93060,TOPIX Small 2
93080,TOPIX Small 2
93120,TOPIX Small 2
93220,TOPIX Small 2
93660,TOPIX Small 2
93680,TOPIX Small 2
93690,TOPIX Small 2
93800,TOPIX Small 2
94140,TOPIX Small 2
94170,TOPIX Small 2
94280,TOPIX Small 2
94660,TOPIX Small 2
94750,TOPIX Small 2
94790,TOPIX Small 2
96320,TOPIX Small 2
96330,TOPIX Small 2
96750,TOPIX Small 2
97040,TOPIX Small 2
97260,TOPIX Small 2
97310,TOPIX Small 2
97600,TOPIX Small 2
97630,TOPIX Small 2
97680,TOPIX Small 2
98280,TOPIX Small 2
98540,TOPIX Small 2
98560,TOPIX Small 2
98720,TOPIX Small 2
99190,TOPIX Small 2
99300,TOPIX Small 2
99720,TOPIX Small 2
99790,TOPIX Small 2
99820,TOPIX Small 2
99860,TOPIX Small 2
99930,TOPIX Small 2
99940,TOPIX Small 2
